	ID	tmean	precip	rain	snow	actET	snowTotSWE	reachStation	catchmentSimRunoff	catchmentSimRunoff_qm	glacierRunoff	snowMelt	netRain	netSnow	iceRunoff	RD1_reachStation	RD1_reachStation2	RD2_reachStation	RD2_reachStation2	RG1_reachStation	RG1_reachStation2	catchmentRD1	catchmentRD1_qm	catchmentRD2	catchmentRD2_qm	catchmentRG1	catchmentRG1_qm	catchmentRG2	catchmentRG2_qm	glacStorage	snowMelt_G	snowTotSWE_G	Unnamed: 32
27	1985-01-29 07:30	-2.809592	0.0	0.0	0.0	0.527357	188.704299	394669.614015	394669.614015	4.567934999999999	0.0	0.0	0.0	0.0	0.0	394650.386215	0.0	6.3826730000000005	0.0	12.845127	0.0	394650.386215	4.5677129999999995	6.3826730000000005	7.4e-05	12.845127	0.000149	0.0	0.0	0.0	0.0	16.342973	
28	1985-01-30 07:30	-1.58543	0.0	0.0	0.0	0.313854	188.68051499999999	337352.46944899997	337352.46944899997	3.9045419999999997	0.0	0.023784	0.0	0.0	0.0	337333.694413	0.0	5.838126	0.0	12.936910000000001	0.0	337333.694413	3.904325	5.838126	6.8e-05	12.936910000000001	0.00015	0.0	0.0	0.0	0.0	16.342973	
29	1985-01-31 07:30	0.351674	0.029965	0.00564	0.024325	0.433316	187.06681899999998	1504143.750244	1504143.750244	17.409071	0.0	1.632844	0.0	0.0	0.0	1504082.953566	0.0	35.939325	0.0	24.857353	0.0	1504082.953566	17.408368	35.939325	0.00041600000000000003	24.857353	0.000288	0.0	0.0	0.0	0.0	16.342973	
30	1985-02-01 07:30	0.420227	0.0	0.0	0.0	0.41715699999999994	185.329779	2468061.76768	2468061.76768	28.56553	0.0	1.7370400000000001	0.0	0.0	0.0	2467974.375201	0.0	55.142832999999996	0.0	32.249646000000006	0.0	2467974.375201	28.564518	55.142832999999996	0.000638	32.249646000000006	0.000373	0.0	0.0	0.0	0.0	16.342973	
31	1985-02-02 07:30	2.259044	0.507937	0.41992299999999994	0.10984400000000001	0.859883	179.377384	7443625.51235	7443625.51235	86.15307299999999	0.012241	6.098082	0.0	0.0	0.0	7443010.032485001	0.0	521.9698030000001	0.0	93.510062	0.0	7443010.032485001	86.145949	521.9698030000001	0.0060409999999999995	93.510062	0.001082	0.0	0.0	0.05529	0.012241	16.297271	
32	1985-02-03 07:30	2.502253	0.0	0.0	0.0	0.87923	172.68905900000001	11553121.341653	11553121.341653	133.71668200000002	0.023196	6.638844000000001	0.0	0.0	0.0	11549978.362269001	0.0	2751.295696	0.0	391.683689	0.0	11549978.362269001	133.680305	2751.295696	0.031844	391.683689	0.004533	0.0	0.0	0.04948	0.023196	16.224595	
33	1985-02-04 07:30	2.747965	0.0	0.0	0.0	0.8464729999999999	165.334728	15116805.908332998	15116805.908332998	174.963031	0.041112	7.273414999999999	0.0	0.0	0.0	15104868.26764	0.0	10456.123959999999	0.0	1481.516732	0.0	15104868.26764	174.824864	10456.123959999999	0.12102	1481.516732	0.017147	0.0	0.0	0.080917	0.041112	16.102566	
34	1985-02-05 07:30	1.424188	0.0	0.0	0.0	0.568843	161.428075	13692680.137514	13692680.137514	158.480094	0.033658999999999994	3.9403120000000005	0.0	0.0	0.0	13665263.169291	0.0	23645.832319	0.0	3771.1359039999998	0.0	13665263.169291	158.162768	23645.832319	0.273679	3771.1359039999998	0.043647000000000005	0.0	0.0	-0.033658999999999994	0.033658999999999994	16.102566	
35	1985-02-06 07:30	1.8316569999999999	0.0	0.0	0.0	0.817272	156.520809	13377877.134273	13377877.134273	154.83654099999998	0.030843000000000002	4.919988	0.0	0.0	0.0	13321325.531410001	0.0	48353.965198000005	0.0	8197.637666	0.0	13321325.531410001	154.182008	48353.965198000005	0.559652	8197.637666	0.09487999999999999	0.0	0.0	-0.012722	0.030843000000000002	16.084445000000002	
36	1985-02-07 07:30	0.599543	1.878334	0.77509	1.185041	0.251733	154.836976	12097579.635068	12097579.635068	140.018283	0.025252	2.825759	0.0	0.0	0.0	11988047.303208001	0.0	93303.907771	0.0	16228.42409	0.0	11988047.303208001	138.75054699999998	93303.907771	1.079906	16228.42409	0.187829	0.0	0.0	-0.025252	0.025252	16.166242	
37	1985-02-08 07:30	0.736349	8.585097	2.702155	6.8964240000000006	0.258229	158.664107	14749561.330009	14749561.330009	170.712515	0.020674	5.586712	0.0	0.0	0.0	14486114.288113	0.0	227888.02179499998	0.0	35559.020101	0.0	14486114.288113	167.66336	227888.02179499998	2.637593	35559.020101	0.411563	0.0	0.0	-0.020674	0.020674	17.179724	
38	1985-02-09 07:30	-0.5358890000000001	9.46145	1.4588459999999999	9.066962	0.322312	166.297832	12263071.83119	12263071.83119	141.933702	0.016927	2.55747	0.0	0.0	0.0	11783222.603625	0.0	411862.30463200004	0.0	67986.92293300001	0.0	11783222.603625	136.379891	411862.30463200004	4.766925	67986.92293300001	0.786886	0.0	0.0	-0.016927	0.016927	18.244082000000002	
39	1985-02-10 07:30	-2.4158	5.400965	0.023035	5.914122	0.21985500000000002	171.692452	6985932.005047999	6985932.005047999	80.855695	0.013859	0.07674600000000001	0.0	0.0	0.0	6418056.199523	0.0	469350.899616	0.0	98524.905908	0.0	6418056.199523	74.283058	469350.899616	5.432302	98524.905908	1.140335	0.0	0.0	-0.013859	0.013859	18.780273	
40	1985-02-11 07:30	-1.688898	0.199037	9e-06	0.247927	0.251663	171.860959	4444987.071959	4444987.071959	51.44661	0.011346	0.030577999999999998	0.0	0.0	0.0	3831839.220274	0.0	485119.15988500003	0.0	128028.69179900001	0.0	3831839.220274	44.349990999999996	485119.15988500003	5.6148050000000005	128028.69179900001	1.481814	0.0	0.0	-0.011346	0.011346	18.829172	
41	1985-02-12 07:30	-4.401822	13.344807000000001	0.0	14.418632	0.44971099999999997	185.891313	3091619.117283	3091619.117283	35.782629	0.009290000000000001	0.009290000000000001	0.0	0.0	0.0	2449554.505225	0.0	485968.390051	0.0	156096.222007	0.0	2449554.505225	28.351325	485968.390051	5.6246339999999995	156096.222007	1.8066689999999999	0.0	0.0	-0.009290000000000001	0.009290000000000001	19.902998	
42	1985-02-13 07:30	-3.823551	19.714645	0.0	21.365542	0.18495899999999998	206.884884	2335529.923327	2335529.923327	27.031596	0.007606	0.007606	0.0	0.0	0.0	1668400.048183	0.0	483834.48675	0.0	183295.388394	0.0	1668400.048183	19.310185999999998	483834.48675	5.5999360000000005	183295.388394	2.121474	0.0	0.0	-0.007606	0.007606	21.553894	
43	1985-02-14 07:30	-2.028239	32.666270000000004	0.745776	34.230802000000004	0.41654399999999997	240.909911	3915803.4163989997	3915803.4163989997	45.321799	0.006227	0.873972	0.0	0.0	0.0	2932262.9732419997	0.0	713865.783554	0.0	269674.65960300004	0.0	2932262.9732419997	33.938229	713865.783554	8.262335	269674.65960300004	3.121234	0.0	0.0	-0.006227	0.006227	23.864202	
44	1985-02-15 07:30	-1.871618	10.570681	0.16680699999999998	11.443359	0.28065300000000004	251.920262	3400662.761546	3400662.761546	39.359522999999996	0.005098	0.26713600000000004	0.0	0.0	0.0	2299164.7501169997	0.0	788269.2480779999	0.0	313228.76335100003	0.0	2299164.7501169997	26.610703000000004	788269.2480779999	9.123486999999999	313228.76335100003	3.6253330000000004	0.0	0.0	-0.005098	0.005098	24.903686999999998	
45	1985-02-16 07:30	-3.6549660000000004	23.299861	0.0	25.148759	0.24953499999999998	276.739644	2539948.883657	2539948.883657	29.397557	0.004174000000000001	0.004174000000000001	0.0	0.0	0.0	1414976.6584670001	0.0	778560.236301	0.0	346411.988889	0.0	1414976.6584670001	16.377045000000003	778560.236301	9.011114	346411.988889	4.009398	0.0	0.0	-0.004174000000000001	0.004174000000000001	26.752584999999996	
46	1985-02-17 07:30	-3.410535	5.891556	0.0	6.705512	0.20667199999999997	283.233375	2105680.9134919997	2105680.9134919997	24.371307	0.0034170000000000003	0.0034170000000000003	0.0	0.0	0.0	943546.702724	0.0	772938.079934	0.0	389196.130834	0.0	943546.702724	10.920679	772938.079934	8.946043	389196.130834	4.504585	0.0	0.0	-0.0034170000000000003	0.0034170000000000003	27.566540000000003	
47	1985-02-18 07:30	-4.807187	0.0	0.0	0.0	0.451255	283.233375	1870528.771068	1870528.771068	21.649639	0.002798	0.002798	0.0	0.0	0.0	665694.10182	0.0	768951.363539	0.0	435883.30571000004	0.0	665694.10182	7.704793	768951.363539	8.8999	435883.30571000004	5.0449459999999995	0.0	0.0	-0.002798	0.002798	27.566540000000003	
